Generation # 22  Max Fitness: 1.9059546687820163e-06
New Best Fitness
Generation # 23  Max Fitness: 1.9059546687820163e-06
Generation # 24  Max Fitness: 1.9059546687820163e-06
Generation # 25  Max Fitness: 1.9059546687820163e-06
Generation # 26  Max Fitness: 1.9059546687820163e-06
Generation # 27  Max Fitness: 1.9059546687820163e-06
Generation # 28  Max Fitness: 1.9059546687820163e-06
Generation # 29  Max Fitness: 1.9059546687820163e-06
Generation # 30  Max Fitness: 1.9059546687820163e-06
Generation # 31  Max Fitness: 1.9059546687820163e-06
Generation # 32  Max Fitness: 1.9059546687820163e-06
Generation # 33  Max Fitness: 1.9059546687820163e-06
Generation # 34  Max Fitness: 1.9059546687820163e-06
Generation # 35  Max Fitness: 1.9059546687820163e-06
Generation # 36  Max Fitness: 1.9059546687820163e-06
Generation # 37  Max Fitness: 1.9059546687820163e-06
Generation # 38  Max Fitness: 1.9043186561907872e-06
Generation # 39  Max Fitness: 1.9043186561907872e-06
Generation # 40  Max Fitness: 1.9043186561907872e-06
Generation # 41  Max Fitness: 2.8338831908393e-06
New Best Fitness
Generation # 42  Max Fitness: 2.8338831908393e-06
Generation # 43  Max Fitness: 2.8338831908393e-06
Generation # 44  Max Fitness: 2.8338831908393e-06
Generation # 45  Max Fitness: 2.8338831908393e-06
Generation # 46  Max Fitness: 2.8338831908393e-06
Generation # 47  Max Fitness: 2.8338831908393e-06
Generation # 48  Max Fitness: 2.8338831908393e-06
Generation # 49  Max Fitness: 3.334244197614568e-06
New Best Fitness
Accuracy:  91.0 %
96 <= node_count < 100
Population: 9  Node Count: 99
6.422946975210503e-18 6.422946975210503e-18
Generation # 0  Max Fitness: 2.1736676490104538e-05
New Best Fitness
Generation # 1  Max Fitness: 2.1736676490104538e-05
Generation # 2  Max Fitness: 2.1736676490104538e-05
Generation # 3  Max Fitness: 2.1736676490104538e-05
Generation # 4  Max Fitness: 3.084893463703767e-05
New Best Fitness
Generation # 5  Max Fitness: 3.084893463703767e-05
Generation # 6  Max Fitness: 5.1372814117218676e-05
New Best Fitness
Generation # 7  Max Fitness: 5.2880405472492715e-05
New Best Fitness
Generation # 8  Max Fitness: 7.430751732687793e-05
New Best Fitness
Generation # 9  Max Fitness: 7.430751732687793e-05
Generation # 10  Max Fitness: 7.430751732687793e-05
Generation # 11  Max Fitness: 7.430751732687793e-05
Generation # 12  Max Fitness: 7.430751732687793e-05
Generation # 13  Max Fitness: 7.430751732687793e-05
Generation # 14  Max Fitness: 7.430751732687793e-05
Generation # 15  Max Fitness: 7.430751732687793e-05
Generation # 16  Max Fitness: 7.430751732687793e-05
Generation # 17  Max Fitness: 7.430751732687793e-05
Generation # 18  Max Fitness: 7.430751732687793e-05
Generation # 19  Max Fitness: 7.430751732687793e-05
Generation # 20  Max Fitness: 0.0001440349410855246
New Best Fitness
Generation # 21  Max Fitness: 0.0001440349410855246
Generation # 22  Max Fitness: 0.0001440349410855246
Generation # 23  Max Fitness: 0.0001440349410855246
Generation # 24  Max Fitness: 0.0001440349410855246
Generation # 25  Max Fitness: 0.0001440349410855246
Generation # 26  Max Fitness: 0.0001440349410855246
Generation # 27  Max Fitness: 0.0001440349410855246
Generation # 28  Max Fitness: 0.0001440349410855246
Generation # 29  Max Fitness: 0.0001440349410855246
Generation # 30  Max Fitness: 0.0001440349410855246
Generation # 31  Max Fitness: 0.0001440349410855246
Generation # 32  Max Fitness: 0.0001440349410855246
Generation # 33  Max Fitness: 0.0001440349410855246
Generation # 34  Max Fitness: 0.0001440349410855246
Generation # 35  Max Fitness: 0.0001440349410855246
Generation # 36  Max Fitness: 0.0001440349410855246
Generation # 37  Max Fitness: 0.0001440349410855246
Generation # 38  Max Fitness: 0.0001440349410855246
Generation # 39  Max Fitness: 0.0001440349410855246
Generation # 40  Max Fitness: 0.00018615920037295272
New Best Fitness
Generation # 41  Max Fitness: 0.00018615920037295272
Generation # 42  Max Fitness: 0.00020767828714657037
New Best Fitness
Generation # 43  Max Fitness: 0.00020767828714657037
Generation # 44  Max Fitness: 0.00020767828714657037
Generation # 45  Max Fitness: 0.00020767828714657037
Generation # 46  Max Fitness: 0.00020767828714657037
Generation # 47  Max Fitness: 0.00020767828714657037
Generation # 48  Max Fitness: 0.00019626739224840717
Generation # 49  Max Fitness: 0.00019626739224840717
Accuracy:  98.0 %
96 <= node_count < 100
Population: 10  Node Count: 98
2.338766341885446e-18 2.338766341885446e-18
Generation # 0  Max Fitness: 1.0811094122379303e-07
New Best Fitness
Generation # 1  Max Fitness: 5.952657743919528e-07
New Best Fitness
Generation # 2  Max Fitness: 4.669227822251795e-06
New Best Fitness
Generation # 3  Max Fitness: 8.830384670718252e-06
New Best Fitness
Generation # 4  Max Fitness: 8.830384670718252e-06
Generation # 5  Max Fitness: 8.830384670718252e-06
Generation # 6  Max Fitness: 8.830384670718252e-06
Generation # 7  Max Fitness: 8.830384670718252e-06
Generation # 8  Max Fitness: 8.830384670718252e-06
Generation # 9  Max Fitness: 8.830384670718252e-06
Generation # 10  Max Fitness: 1.6596978083415016e-05
New Best Fitness
Generation # 11  Max Fitness: 2.6086350322443906e-05
New Best Fitness
Generation # 12  Max Fitness: 2.6086350322443906e-05
Generation # 13  Max Fitness: 2.6086350322443906e-05
Generation # 14  Max Fitness: 2.6086350322443906e-05
Generation # 15  Max Fitness: 4.8386405373131134e-05
New Best Fitness
Generation # 16  Max Fitness: 4.8386405373131134e-05
Generation # 17  Max Fitness: 4.8386405373131134e-05
Generation # 18  Max Fitness: 4.8386405373131134e-05
Generation # 19  Max Fitness: 4.8386405373131134e-05
Generation # 20  Max Fitness: 4.8386405373131134e-05
Generation # 21  Max Fitness: 4.8386405373131134e-05
Generation # 22  Max Fitness: 4.8386405373131134e-05
Generation # 23  Max Fitness: 4.8386405373131134e-05
Generation # 24  Max Fitness: 4.8386405373131134e-05
Generation # 25  Max Fitness: 8.917701514591966e-05
New Best Fitness
Generation # 26  Max Fitness: 8.917701514591966e-05
Generation # 27  Max Fitness: 8.917701514591966e-05
Generation # 28  Max Fitness: 8.917701514591966e-05
Generation # 29  Max Fitness: 8.917701514591966e-05
Generation # 30  Max Fitness: 8.917701514591966e-05
Generation # 31  Max Fitness: 8.917701514591966e-05
Generation # 32  Max Fitness: 8.917701514591966e-05
Generation # 33  Max Fitness: 8.917701514591966e-05
Generation # 34  Max Fitness: 8.917701514591966e-05
Generation # 35  Max Fitness: 0.0001276811000034844
New Best Fitness
Generation # 36  Max Fitness: 0.0001276811000034844
Generation # 37  Max Fitness: 0.00016332741033259058
New Best Fitness
Generation # 38  Max Fitness: 0.00016332741033259058
Generation # 39  Max Fitness: 0.00016332741033259058
Generation # 40  Max Fitness: 0.00016332741033259058
Generation # 41  Max Fitness: 0.00016332741033259058
Generation # 42  Max Fitness: 0.00016332741033259058
Generation # 43  Max Fitness: 0.00016332741033259058
Generation # 44  Max Fitness: 0.00016332741033259058
Generation # 45  Max Fitness: 0.00016332741033259058
Generation # 46  Max Fitness: 0.00016332741033259058
Generation # 47  Max Fitness: 0.00016332741033259058
Generation # 48  Max Fitness: 0.00016332741033259058
Generation # 49  Max Fitness: 0.00016332741033259058
Accuracy:  98.0 %
96 <= node_count < 100
Population: 11  Node Count: 97
1.4892580850778838e-18 1.4892580850778838e-18
Generation # 0  Max Fitness: 1.1071259372727116e-12
New Best Fitness
Generation # 1  Max Fitness: 1.237064484231395e-12
New Best Fitness
Generation # 2  Max Fitness: 9.561819466643498e-08
New Best Fitness
Generation # 3  Max Fitness: 6.986356659180798e-07
New Best Fitness
Generation # 4  Max Fitness: 6.986356659180798e-07
Generation # 5  Max Fitness: 6.986356659180798e-07
Generation # 6  Max Fitness: 6.986356659180798e-07
Generation # 7  Max Fitness: 6.986356659180798e-07
Generation # 8  Max Fitness: 6.986356659180798e-07
Generation # 9  Max Fitness: 6.986356659180798e-07
Generation # 10  Max Fitness: 6.986356659180798e-07
Generation # 11  Max Fitness: 6.986356659180798e-07
Generation # 12  Max Fitness: 6.986356659180798e-07
Generation # 13  Max Fitness: 6.986356659180798e-07
Generation # 14  Max Fitness: 6.986356659180798e-07
Generation # 15  Max Fitness: 6.986356659180798e-07
Generation # 16  Max Fitness: 6.986356659180798e-07
Generation # 17  Max Fitness: 6.986356659180798e-07
Generation # 18  Max Fitness: 6.986356659180798e-07
Generation # 19  Max Fitness: 6.986356659180798e-07
Generation # 20  Max Fitness: 4.7326013095021637e-07
Generation # 21  Max Fitness: 5.073312852077689e-06
New Best Fitness
Generation # 22  Max Fitness: 5.073312852077689e-06
Generation # 23  Max Fitness: 6.719362137173889e-07
Generation # 24  Max Fitness: 6.719362137173889e-07
Generation # 25  Max Fitness: 6.719362137173889e-07
Generation # 26  Max Fitness: 6.719362137173889e-07
Generation # 27  Max Fitness: 6.719362137173889e-07
Generation # 28  Max Fitness: 6.719362137173889e-07
Generation # 29  Max Fitness: 7.349169354591074e-07
Generation # 30  Max Fitness: 7.349169354591074e-07
Generation # 31  Max Fitness: 7.349169354591074e-07
Generation # 32  Max Fitness: 7.349169354591074e-07
Generation # 33  Max Fitness: 7.349169354591074e-07
Generation # 34  Max Fitness: 7.349169354591074e-07
Generation # 35  Max Fitness: 7.349169354591074e-07
Generation # 36  Max Fitness: 9.993383939019221e-07
Generation # 37  Max Fitness: 9.993383939019221e-07
Generation # 38  Max Fitness: 6.693573578259257e-06
New Best Fitness
Generation # 39  Max Fitness: 6.693573578259257e-06
Generation # 40  Max Fitness: 6.693573578259257e-06
Generation # 41  Max Fitness: 6.693573578259257e-06
Generation # 42  Max Fitness: 6.693573578259257e-06
Generation # 43  Max Fitness: 6.693573578259257e-06
Generation # 44  Max Fitness: 6.693573578259257e-06
Generation # 45  Max Fitness: 6.693573578259257e-06
Generation # 46  Max Fitness: 6.693573578259257e-06
Generation # 47  Max Fitness: 6.693573578259257e-06
Generation # 48  Max Fitness: 6.693573578259257e-06
Generation # 49  Max Fitness: 6.693573578259257e-06
Accuracy:  93.0 %
97 <= node_count < 100
Population: 12  Node Count: 99
2.2676098458349705e-18 2.2676098458349705e-18
Generation # 0  Max Fitness: 1.0371239977070332e-10
New Best Fitness
Generation # 1  Max Fitness: 2.0037590153832885e-08
New Best Fitness
Generation # 2  Max Fitness: 1.807692273017827e-07
New Best Fitness
Generation # 3  Max Fitness: 6.143879349018667e-07
New Best Fitness
Generation # 4  Max Fitness: 1.587669358223991e-05
New Best Fitness
Generation # 5  Max Fitness: 1.587669358223991e-05
Generation # 6  Max Fitness: 1.587669358223991e-05
Generation # 7  Max Fitness: 1.587669358223991e-05
Generation # 8  Max Fitness: 2.3316221454707808e-05
New Best Fitness
Generation # 9  Max Fitness: 2.3316221454707808e-05
Generation # 10  Max Fitness: 2.4202367792774192e-05
New Best Fitness
Generation # 11  Max Fitness: 2.4202367792774192e-05
Generation # 12  Max Fitness: 2.4202367792774192e-05
Generation # 13  Max Fitness: 2.4202367792774192e-05
Generation # 14  Max Fitness: 2.4202367792774192e-05
Generation # 15  Max Fitness: 2.4202367792774192e-05
Generation # 16  Max Fitness: 2.4202367792774192e-05
Generation # 17  Max Fitness: 2.4202367792774192e-05
Generation # 18  Max Fitness: 2.4202367792774192e-05
Generation # 19  Max Fitness: 4.22345865049504e-05
New Best Fitness
Generation # 20  Max Fitness: 4.22345865049504e-05
Generation # 21  Max Fitness: 4.22345865049504e-05
Generation # 22  Max Fitness: 4.22345865049504e-05
Generation # 23  Max Fitness: 4.22345865049504e-05
Generation # 24  Max Fitness: 4.22345865049504e-05
Generation # 25  Max Fitness: 4.22345865049504e-05
Generation # 26  Max Fitness: 4.22345865049504e-05
Generation # 27  Max Fitness: 4.22345865049504e-05
Generation # 28  Max Fitness: 4.22345865049504e-05
Generation # 29  Max Fitness: 4.22345865049504e-05
Generation # 30  Max Fitness: 4.22345865049504e-05
Generation # 31  Max Fitness: 7.937687297828053e-05
New Best Fitness
Generation # 32  Max Fitness: 7.937687297828053e-05
Generation # 33  Max Fitness: 7.937687297828053e-05
Generation # 34  Max Fitness: 7.937687297828053e-05
Generation # 35  Max Fitness: 7.937687297828053e-05
Generation # 36  Max Fitness: 7.937687297828053e-05
Generation # 37  Max Fitness: 7.937687297828053e-05
Generation # 38  Max Fitness: 7.937687297828053e-05
Generation # 39  Max Fitness: 7.937687297828053e-05
Generation # 40  Max Fitness: 7.937687297828053e-05
Generation # 41  Max Fitness: 7.937687297828053e-05
Generation # 42  Max Fitness: 7.937687297828053e-05
Generation # 43  Max Fitness: 7.937687297828053e-05
Generation # 44  Max Fitness: 7.937687297828053e-05
Generation # 45  Max Fitness: 7.937687297828053e-05
Generation # 46  Max Fitness: 7.937687297828053e-05
Generation # 47  Max Fitness: 7.937687297828053e-05
Generation # 48  Max Fitness: 7.937687297828053e-05
Generation # 49  Max Fitness: 7.937687297828053e-05
Accuracy:  92.0 %
99 <= node_count < 100
Population: 13  Node Count: 99
2.3583142396683692e-18 2.3583142396683692e-18
Generation # 0  Max Fitness: 7.870232995727397e-07
New Best Fitness
Generation # 1  Max Fitness: 7.870232995727397e-07
Generation # 2  Max Fitness: 1.4293722057606683e-06
New Best Fitness
Generation # 3  Max Fitness: 1.0238183169311982e-05
New Best Fitness
Generation # 4  Max Fitness: 1.0238183169311982e-05
Generation # 5  Max Fitness: 1.0238183169311982e-05
Generation # 6  Max Fitness: 1.0238183169311982e-05
Generation # 7  Max Fitness: 1.0238183169311982e-05
Generation # 8  Max Fitness: 3.17285106132807e-05
New Best Fitness
Generation # 9  Max Fitness: 3.17285106132807e-05
Generation # 10  Max Fitness: 3.17285106132807e-05
Generation # 11  Max Fitness: 3.17285106132807e-05
Generation # 12  Max Fitness: 3.17285106132807e-05
Generation # 13  Max Fitness: 3.17285106132807e-05
Generation # 14  Max Fitness: 3.17285106132807e-05
Generation # 15  Max Fitness: 3.264984667464638e-05
New Best Fitness
Generation # 16  Max Fitness: 3.268543880401555e-05
New Best Fitness
Generation # 17  Max Fitness: 6.017425450318137e-05
New Best Fitness
Generation # 18  Max Fitness: 6.017425450318137e-05
Generation # 19  Max Fitness: 6.017425450318137e-05
Generation # 20  Max Fitness: 6.017425450318137e-05
Generation # 21  Max Fitness: 6.017425450318137e-05
Generation # 22  Max Fitness: 6.017425450318137e-05
Generation # 23  Max Fitness: 6.017425450318137e-05
Generation # 24  Max Fitness: 3.268543880401555e-05
Generation # 25  Max Fitness: 3.268543880401555e-05
Generation # 26  Max Fitness: 3.268543880401555e-05
Generation # 27  Max Fitness: 8.7023659399614e-05
New Best Fitness
Generation # 28  Max Fitness: 8.7023659399614e-05
Generation # 29  Max Fitness: 8.7023659399614e-05
Generation # 30  Max Fitness: 8.7023659399614e-05
Generation # 31  Max Fitness: 8.7023659399614e-05
Generation # 32  Max Fitness: 8.7023659399614e-05
Generation # 33  Max Fitness: 8.7023659399614e-05
Generation # 34  Max Fitness: 8.7023659399614e-05
Generation # 35  Max Fitness: 8.7023659399614e-05
Generation # 36  Max Fitness: 8.7023659399614e-05
Generation # 37  Max Fitness: 8.7023659399614e-05
Generation # 38  Max Fitness: 8.7023659399614e-05
Generation # 39  Max Fitness: 8.7023659399614e-05
Generation # 40  Max Fitness: 8.7023659399614e-05
Generation # 41  Max Fitness: 8.7023659399614e-05
Generation # 42  Max Fitness: 0.000109533064865904
New Best Fitness
Generation # 43  Max Fitness: 0.000109533064865904
Generation # 44  Max Fitness: 0.000109533064865904
Generation # 45  Max Fitness: 0.000109533064865904
Generation # 46  Max Fitness: 0.000109533064865904
Generation # 47  Max Fitness: 0.000109533064865904
Generation # 48  Max Fitness: 0.000109533064865904
Generation # 49  Max Fitness: 0.000109533064865904
Accuracy:  98.0 %
75 <= node_count < 100
Population: 14  Node Count: 96
4.391719866858469e-18 4.391719866858469e-18
Generation # 0  Max Fitness: 5.04337099518617e-08
New Best Fitness
Generation # 1  Max Fitness: 1.0333234960374008e-07
New Best Fitness
Generation # 2  Max Fitness: 1.0333234960374008e-07
Generation # 3  Max Fitness: 3.2611698019014186e-06
New Best Fitness
Generation # 4  Max Fitness: 3.2611698019014186e-06
Generation # 5  Max Fitness: 3.2611698019014186e-06
Generation # 6  Max Fitness: 3.6212077088631627e-06
New Best Fitness
Generation # 7  Max Fitness: 3.6212077088631627e-06
Generation # 8  Max Fitness: 2.8517803733856645e-05
New Best Fitness
Generation # 9  Max Fitness: 2.8517803733856645e-05
Generation # 10  Max Fitness: 2.8517803733856645e-05
Generation # 11  Max Fitness: 2.8517803733856645e-05
Generation # 12  Max Fitness: 2.8517803733856645e-05
Generation # 13  Max Fitness: 2.8517803733856645e-05
Generation # 14  Max Fitness: 2.8517803733856645e-05
Generation # 15  Max Fitness: 2.8517803733856645e-05
Generation # 16  Max Fitness: 2.8517803733856645e-05
